1;0.0;2.82678658469531;1
2;0.0;1.6358515191163878;1
3;0.0;0.9915052901618262;1
4;0.0;0.6171327968938115;1
5;0.0;0.38581685489694834;1
6;0.0;0.607267673994406;1
7;0.0;1.8133504199176702;1
8;0.0;2.457693646716332;1
9;784.0;4.315436758392013;1
10;2409.0;6.858951733518694;1
11;5879.0;11.518079089247044;1
12;9790.0;14.216966044974505;1
13;13701.0;15.359062412190347;1
14;17612.0;16.417668432582072;1
15;21523.0;17.18664418932972;1
16;25434.0;17.807871456329604;1
17;29345.0;18.12293861621552;1
18;33256.0;17.82531475241996;1
19;37167.0;17.912431772257825;1
20;41078.0;17.26303489324939;1
21;44989.0;17.172620608773403;1
22;48900.0;16.891793482573735;1
23;62811.0;21.847591200355904;1
24;62811.0;15.635690723814962;1
25;72035.0;21.627283732974217;1
26;72035.0;14.983406138667661;1
27;78435.0;18.197984446384094;1
28;84835.0;17.73752288045392;1
29;91235.0;17.504540880497743;1
30;97635.0;17.389942992463688;1
31;104035.0;16.918983832161093;1
32;110435.0;17.322285541293116;1
33;116835.0;17.506687861085958;1
34;123235.0;17.5941136796754;1
35;129635.0;17.42903851341367;1
36;146035.0;22.55478957958857;1
37;146035.0;15.338282453340007;1
38;151846.0;17.617364643304594;1
39;157657.0;17.007799152294538;1
40;163468.0;16.723627168364263;1
41;169279.0;16.96410984955569;1
42;185090.0;22.484257842206688;1
43;185090.0;16.021067443373;1
44;190297.0;17.81133848283827;1
45;195504.0;18.016817919410027;1
46;200711.0;18.280390246569414;1
47;205918.0;17.90108445460666;1
48;221125.0;22.762909557722868;1
49;221125.0;15.935088428880674;1
50;229698.0;20.272134239665476;1
51;229698.0;13.757650149359995;1
52;239928.0;21.79067848634777;1
53;239928.0;15.85274533978206;1
54;250258.0;23.513289663584985;1
55;250258.0;18.784351076243155;1
56;259532.0;23.579886695274794;1
57;259532.0;19.68306217633693;1
58;267106.0;22.024131302153755;1
59;267106.0;18.52765393902127;1
60;272154.0;19.375766744419263;1
61;277202.0;19.080292199393355;1
62;282250.0;19.24579277835061;1
63;287298.0;19.172695514329416;1
64;292346.0;19.145646591097663;1
65;297394.0;19.13522721349254;1
66;302442.0;18.98779025374492;1
