1;3125.0;8.385554410042458;0
2;6250.0;9.780293018742867;0
3;9375.0;10.486970342178681;0
4;12500.0;10.84330992396122;1
5;15625.0;11.24023982237666;4
6;18750.0;12.091761219260333;4
7;21875.0;12.503798619094923;6
8;25000.0;13.149107526877179;7
9;28125.0;13.684402083905901;9
10;31250.0;14.387807613673312;9
11;34375.0;14.732220100665957;11
12;37500.0;15.344655256741317;12
13;40625.0;15.863303172808612;13
14;43750.0;16.338568418637493;13
15;46875.0;16.57304063073016;11
16;50000.0;16.251896294227503;12
17;53125.0;16.319985883782095;9
18;56250.0;15.690872983385205;10
19;59375.0;15.607416246284245;9
20;62500.0;15.341517575492725;7
21;65625.0;14.772079889614146;7
22;68750.0;14.49550734315055;7
23;71875.0;14.356667344797005;7
24;75000.0;14.286102425439855;5
25;78125.0;13.811143466671362;4
26;81250.0;13.36241360818824;4
27;84375.0;13.142175744092128;4
28;87500.0;13.031031749455346;2
29;90000.0;11.494787198620173;5
30;92500.0;11.67873945430457;5
31;95000.0;11.779585038896508;5
32;98125.0;12.980772057551391;4
33;101250.0;12.963438158705396;4
34;104375.0;12.948043188646162;5
35;107500.0;13.156044274861392;6
36;110625.0;13.473513118983064;5
37;113750.0;13.407688400235804;5
38;116875.0;13.379276154840147;7
39;119375.0;13.102776140389961;5
40;122500.0;13.48384602940036;9
41;125625.0;14.29782166889516;9
42;128750.0;14.688150948274894;11
43;131875.0;15.32179465887294;12
44;135000.0;15.851301468305929;9
45;138125.0;15.453830413326799;8
46;141250.0;15.049207177576738;8
47;144375.0;14.851652975491314;8
48;147500.0;14.751369758555164;7
49;150625.0;14.480255038607678;8
