1;0.0;2.762586371946234;0
2;0.0;1.5628689318973417;0
3;0.0;0.9358436962423327;0
4;0.0;0.5695596916554377;1
5;0.0;0.7747623066685428;4
6;625.0;3.6862617009252716;4
7;1250.0;4.591424464717496;6
8;2500.0;7.037298352948121;7
9;3750.0;8.14881843075007;9
10;5625.0;11.21515743741872;9
11;7500.0;12.35129506281283;11
12;10000.0;14.478638961577325;12
13;12600.0;15.072716106396298;13
14;15200.0;15.720003144884636;13
15;17800.0;16.025904545596344;11
16;20400.0;15.618044796329993;12
17;22900.0;15.745205549507943;9
18;24775.0;14.131373048282025;10
19;27275.0;14.747342592552489;9
20;29150.0;13.836369259715614;7
21;31650.0;13.709776048074275;7
22;34150.0;13.408864220796316;7
1;2500.0;13.258319948524887;7
2;4375.0;12.348191232385313;5
3;6875.0;12.450150313151067;4
4;8750.0;11.077733483087131;4
5;10000.0;9.569278057300387;4
6;11250.0;8.993868201276026;2
7;13125.0;9.1810587271895;5
8;14375.0;8.93868772327344;5
9;16250.0;10.021471835835197;5
10;18125.0;10.221961654178179;4
11;20000.0;10.004362105756023;4
12;21875.0;9.901930305487856;5
13;23750.0;10.170743744943048;6
