1;0.0;2.6353959060507464;0
2;0.0;1.4561647652543634;0
3;0.0;0.8443489826523044;0
4;625.0;2.238759278672588;1
5;1250.0;2.7331412651973968;4
6;4375.0;7.783586407564167;4
7;7500.0;9.219800955129848;6
8;10625.0;10.638187573585286;7
9;13750.0;11.697208683567863;9
10;16875.0;12.940756717787446;9
11;17500.0;11.561841511299656;11
12;18125.0;11.560304651569862;12
13;18750.0;11.874432134086327;13
14;20000.0;13.025110426844286;13
15;21250.0;13.35852775441216;11
16;23125.0;14.451100235359945;12
17;26250.0;16.36419307671443;9
18;29375.0;16.001953662119476;10
19;31875.0;15.417050351866301;9
20;35000.0;15.784973828155938;7
