1;0.0;1.939649665390963;1
2;0.0;1.1157847385652284;1
3;1225.0;1.9084490858227756;1
4;4475.0;3.9303926113181005;1
5;7725.0;4.502113235023902;1
6;8950.0;5.061255270071901;1
7;10175.0;6.106234421844276;1
8;11400.0;6.665970959918213;1
9;12625.0;6.987670686644086;1
10;13850.0;7.677118934123912;1
11;15075.0;8.305293237847089;1
12;16300.0;9.157998462243736;1
13;17525.0;9.631966083004547;1
14;18750.0;10.410518983201161;1
15;19975.0;11.093104041274751;1
16;21200.0;11.730651831563838;1
17;22425.0;12.094500134622942;1
18;23650.0;11.814448899903178;1
19;24875.0;11.934303282884791;1
20;26100.0;11.24989836386348;1
21;27325.0;11.141292330817299;1
22;28550.0;10.818386455228516;1
23;29775.0;10.141728127066203;1
24;31000.0;9.773131062507678;1
25;32225.0;9.557109036480757;1
26;33450.0;9.426287000484363;1
27;34675.0;8.847457089337299;1
