1;0.0;2.3802996124706195;0
2;0.0;1.2790793878663353;0
3;0.0;0.7490210665536013;0
4;625.0;1.8478188152762631;1
5;1875.0;3.6026837951785557;4
6;3125.0;4.892002925906602;4
7;5000.0;7.272992884046059;6
8;7500.0;9.640405572375082;7
9;10625.0;11.561982988628674;9
10;13750.0;12.668921578949144;9
11;16875.0;13.228426077740055;11
12;20000.0;13.991818612478685;12
13;23125.0;14.605514567345109;13
14;26250.0;15.150040094869714;13
15;29375.0;15.423176454178387;11
16;32500.0;15.094004020139726;12
17;35625.0;15.178831127792119;9
