1;0.0;2.9673739933757792;0
2;0.0;1.6825802743799372;0
3;0.0;1.0087307976138906;0
4;0.0;0.6162840540615149;1
5;0.0;0.7330338115974634;4
6;2025.0;4.969233519027123;4
7;4050.0;5.975153302385621;6
8;6075.0;7.122965154690658;7
9;8100.0;8.025800830809608;9
10;10125.0;9.133536557666377;9
11;12150.0;9.715439538812525;11
12;14175.0;10.673694539208746;12
13;16825.0;12.178364740078862;13
14;20100.0;14.897269639110794;13
15;24000.0;16.460495742169098;11
16;27900.0;16.560969195789237;12
17;32425.0;17.608617422915614;9
18;36950.0;17.29403194511293;10
19;41475.0;17.33509835921469;9
20;46000.0;17.165010394469157;7
21;50525.0;16.706144261215837;7
22;55050.0;16.480647300388604;7
23;59575.0;16.366796689394384;7
24;64100.0;16.30949029892567;5
25;68625.0;15.905244919086886;4
26;73150.0;15.519779401726371;4
27;77675.0;15.328435442145054;4
28;82200.0;15.231980143918022;2
29;86725.0;14.807923514678484;5
30;91250.0;15.164058617219629;5
31;95775.0;15.335016902002318;5
32;100300.0;15.421668351164024;4
33;104825.0;15.277947512527728;4
